Hen 2-434,12.78,320.334102,-28.88832593,O,E,6993.006993,19524,2011A&A...531A.172W
VFTS 263,16.8,279.4284693,-31.72018418,B,E,73529.41176,270.1,2013A&A...550A.109D
CPD-60 3174,10.977,294.1832964,-0.008024524,B,E,2035.416243,-18.09,2009ApJ...700.1216M
GALEX J084024.0+113911,13.03,214.5534582,29.41156243,B,E,5434.782609,42.49,2012MNRAS.427.2180N
[S87b] IRS 42,15.084,287.7047774,-0.685071282,O,E,2871.088142,332.8553,2017A&A...603A..81D
BPS BS 16929-0063,12.23,92.72551202,77.40802116,B,E,2553.626149,95,2007MNRAS.375.1381K
KUV 11337+3946,12.967,169.7582604,70.1063905,B,E,3913.894325,131,1990AJ.....99..330W
LB 10238,13.71,203.4190781,72.28765077,B,E,1774.622893,15,1986AJ.....91..139W
Case A-F 515,15,186.0713672,53.02562745,B,E,10405.82726,-127,2007ApJ...660..311B
Ton 1152,16.3,191.3311032,53.61406726,B,E,4526.935265,-33,1990AJ....100.1274W
KUV 10076+3215,16.3,195.0878822,54.86768583,B,E,78740.15748,-56.9,1990AJ....100.1274W
Case A-F 606,17,189.2778339,58.87571754,B,E,5707.762557,38,2007ApJ...660..311B
GEN +2.41470104,17.48,252.8923374,77.23025934,B,E,45454.54545,0.00055,2012ApJ...751...55B
PG 1157+039,14.3,273.1433607,63.59130004,B,E,5841.121495,65.8,1986ApJS...61..305G
Case A-F 29,14.85,172.0704038,79.42027982,B,E,6459.94832,-62,2007MNRAS.375.1381K
Case A-F 38,15.63,178.9288533,80.69007953,B,E,23255.81395,-88.4,2007MNRAS.375.1381K
Case A-F 11,15.85,184.4888597,79.1106257,B,E,9407.337723,-96.7,2007MNRAS.375.1381K
CRTS J121535.3+323537,14.98,175.6449239,80.50464107,B,E,6626.905235,95,2007MNRAS.375.1381K
PG 1209+263,14.59,218.0491712,81.1611628,B,E,8467.400508,52,1986ApJS...61..305G
Case A-F 39,16.65,190.3339707,81.48719958,B,E,9074.410163,118.3,2007MNRAS.375.1381K
[BGK2006] HV 15,19.33,266.5102115,55.91943878,B,E,2014.098691,0.00155,2009ApJ...690.1639B
Case A-F 3,16.22,184.9420289,78.46108305,B,E,19342.35977,-72.56615,2007MNRAS.375.1381K
Ton 604,16.52,187.9023217,80.22581446,B,E,9960.159363,-46.3,2007MNRAS.375.1381K
2dFGRS TGN240Z273,14.8,271.6439644,56.41880469,B,E,8285.004143,-32,2007ApJ...660..311B
2MASS J11524759-0034070,14.9,273.574671,58.91940559,B,E,8278.145695,106,2007ApJ...660..311B
HE 0017-0517,17.4,102.9878107,-66.67462121,B,E,7220.216606,-143.8,2012ApJ...751...55B
SDSS J223436.89+002224.6,18.2,67.19210335,-47.1429884,B,E,65359.47712,-174.4,2006ApJ...647..303B
[BGK2006] HV 1,19.84,227.3353816,31.33199831,B,E,5243.83849,831.2,2007ApJ...671.1708B
Case A-F 423,17,185.5578161,46.35379946,B,E,13245.03311,71.6,2006ApJ...647..303B
CHSS 644,16.27,198.1891196,45.71969708,B,E,5847.953216,90.6,2007ApJ...660..311B
HE 0919+0054,16.2,231.6925218,33.40450297,B,E,12376.23762,66,2007ApJ...660..311B
KUV 09385+3926,16.6,183.3868229,48.98386007,B,E,8271.298594,-247.2,1987AJ.....94.1271W
Case A-F 755,15.46,152.9965097,78.75471877,B,E,13661.20219,-78.9,2007MNRAS.375.1381K
HE 1335-0144,15.8,325.9512216,58.77170854,B,E,10515.24711,219,2007ApJ...671.1708B
Ton 1583,13.74,82.33954846,80.74962352,B,E,3949.447077,92,2007MNRAS.375.1381K
Case A-F 916,14,76.3120557,80.56222174,B,E,9910.802775,-132,2007MNRAS.375.1381K
Ton 710,14.12,54.59288213,82.15733857,B,E,4484.304933,-24,2007MNRAS.375.1381K
Case A-F 909,15.22,66.99814741,82.07101522,B,E,14619.88304,-126,2007MNRAS.375.1381K
2MASS J13284596+0151139,15.6,323.9904068,63.18909118,B,E,5549.389567,182,2007ApJ...660..311B
US 589,16.47,60.313199,82.90052907,B,E,8547.008547,-138,2007MNRAS.375.1381K
HE 1416-0026,16,343.742816,55.08166809,B,E,11587.48552,58,2007ApJ...671.1708B
HE 1414-0006,15.6,343.4004802,55.62222547,B,E,11904.7619,28,2007ApJ...660..311B
HE 1414-0008,16.6,343.3566975,55.60225891,B,E,11223.34456,-20.7,2007ApJ...660..311B
HE 1407+0052,15.9,341.6377888,57.47986809,B,E,7027.406887,156,2007ApJ...660..311B
HE 1412+0110,15.4,344.0070755,56.95239015,B,E,5063.291139,61,2007ApJ...660..311B
KUV 14192+2514,16.93,32.0274792,69.68852311,B,E,46082.94931,-91.3,1994AJ....108.2025D
HE 1405-0047,15.2,339.3117247,56.31868165,B,E,12562.81407,-129,2007ApJ...660..311B
LB 11236,14.05,171.6399543,84.21067951,B,E,6222.775358,-178,2007MNRAS.375.1381K
Cl* NGC 5053 SAN 8,17.19,335.6831448,78.85114806,B,E,29673.5905,38,2007ApJ...671.1708B
LB 11425,15.28,115.1249964,85.53322728,B,E,23752.96912,-16,1990AJ.....99..330W
GSC 01995-02571,14.43,113.8634898,88.7802834,B,E,9425.070688,-124,2007MNRAS.375.1381K
Ton 669,15.96,101.5441948,88.27969615,B,E,5293.806247,47,2007MNRAS.375.1381K
BPS BS 15622-0048,14.45,204.0020563,88.94069675,B,E,6090.133983,-69,2007MNRAS.375.1381K
Case A-F 77,15.6,161.0295505,82.96696418,B,E,6724.949563,-159,2007MNRAS.375.1381K
Ton 620,15.72,175.1401513,84.3562327,B,E,14326.64756,37,2007MNRAS.375.1381K
RMB 138,15.16,283.1941495,73.69722676,B,E,5425.935974,0.0005,1986ApJS...61..305G
HE 1225-0306,15,291.4207595,58.95059699,B,E,7241.129616,69,2007ApJ...660..311B
Ton 112,15.42,139.2177379,83.45061176,B,E,16556.29139,13,2007MNRAS.375.1381K
Ton 104,15.25,141.1984001,82.86915839,B,E,8968.609865,17,2007MNRAS.375.1381K
BPS BS 16466-0017,14.35,141.1143782,83.43000592,B,E,5552.47085,-18,2007MNRAS.375.1381K
HE 1227-0020,16.6,291.7763856,61.80717369,B,E,5540.166205,130.5,2007ApJ...660..311B
PG 1246+029,11.44,301.3121957,65.45279117,B,E,744.1583569,15.08,1986ApJS...61..305G
[CWH2004] IF789-126,18.67,301.7499189,59.48928578,B,E,18214.93625,153.8,2007ApJ...671.1708B
BPS BS 16027-0038,11.6,85.92961346,83.20426711,B,E,1618.122977,-116,2007MNRAS.375.1381K
KUV 13139+3213,14.64,76.22684047,82.77154325,B,E,6657.789614,-57,1986AJ.....91..139W
Ton 148,15.77,78.43861173,83.46896302,B,E,13831.25864,-20,2007ApJ...671.1708B
EC 13040-3229,12.81,306.6594015,30.00329027,B,E,9041.59132,-31.09888,1997MNRAS.287..867K
GSC 02535-00041,14.2,71.51905303,84.02477831,B,E,5783.689994,-46,2007MNRAS.375.1381K
Case A-F 870,15.97,76.66872268,83.2099018,B,E,10604.45387,-112,2007MNRAS.375.1381K
Ton 1563,14.7,80.99321696,83.61916842,B,E,5899.705015,-243,2007MNRAS.375.1381K
EC 13021-3236,11.41,306.1876797,29.90518359,B,E,8718.395815,22.711483,1997MNRAS.287..867K
PB 3156,16.62,107.3839535,85.12916432,B,E,19920.31873,-105,2007MNRAS.375.1381K
US 191.5,16.15,85.58517099,85.79506936,B,E,2375.86125,-171.525,1994AJ....108.2025D
KUV 494-35,15.27,90.92059461,84.79229876,B,E,29940.11976,-135,1993AJ....106..390W
KUV 12568+3043,16.63,96.21233089,86.27573455,B,E,12870.01287,62.8,1994AJ....108.2025D
HE 1258+0009,16.2,308.2525289,62.65915093,B,E,11061.9469,149,2007ApJ...660..311B
Ton 141,15.09,64.23037669,86.97374913,B,E,9389.671362,30,2007MNRAS.375.1381K
Ton 691,16.23,74.05233834,87.31207091,B,E,13495.27665,-10.4,1994AJ....108.2025D
SNGP 69,16.33,64.88033242,86.92402694,B,E,10172.93998,127,2007MNRAS.375.1381K
US 293,16.03,77.38094758,85.20181014,B,E,12391.57373,-224,2007MNRAS.375.1381K
HE 0022-0603,17.3,105.1956822,-67.73432599,B,E,11123.47052,-171.9,2012ApJ...751...55B
Case A-F 449,16,181.1037784,47.98870249,B,E,7942.811755,86,2007ApJ...660..311B
KUV 08401+4131,16.01,180.1359663,37.94554501,B,E,1610.305958,233,1993AJ....106..390W
HD 30122,6.329,176.6162673,-14.03165521,B,E,259.6458431,23.2,1954ArA.....1..425A
HD 25539,6.87,163.5199607,-14.6704344,B,E,271.0614767,26.5,1954ArA.....1..425A
[BFO2002] UMi 40451,19.895,105.0958438,44.73143427,B,E,1744.591766,-227.8,2012ApJ...751...55B
SBSS 1534+522,17.71,83.48431327,50.44943772,BN,E,12360.93943,-157.094,1997Ap.....40..211B
HD 238624,10.21,86.99475359,38.10674172,B,E,340.1360544,-158.279007,1993yCat.3135....0C
BD+49 1700,9.92,170.0663853,31.78954958,BN,E,952.8346832,-47.5952,1999PASP..111.1099S
CBS 277,16.09,95.54574857,56.47108613,BN,E,5434.782609,-54,1997Ap.....40..211B
HD 31916,9.05,179.5703424,-11.9345663,B,E,704.0270346,23.956301,1954ArA.....1..425A
V* ZZ Lyn,16.11,182.3340605,27.25227307,B,E,25125.62814,157.062,1987AJ.....94.1271W
BPS CS 29493-0046,15.2,16.45050186,-50.43356471,B,E,19841.26984,55,1992AJ....103..267B
Ton S 202,14.81,212.269399,-84.40817678,B,E,7513.148009,-75,1994AJ....108.2025D
HD 2619,8.33,120.7398409,2.489682411,B,E,1057.64146,-8,2020ApJS..251...29C
SB 473,14.28,195.2812785,-85.48733672,B,E,4805.382028,-50,1994AJ....108.2025D
HE 2205-0906,16.1,50.52310405,-47.46389774,B,E,13679.89056,-83,2007ApJ...660..311B
HE 2312-0901,16.4,67.22371608,-60.70333355,B,E,22727.27273,-219,2007ApJ...660..311B
PHL 6557,17.3,116.646191,-72.65316878,B,E,4887.585533,-117,2007ApJ...671.1708B
HE 0202-0801,15.37,168.4053276,-63.94788562,B,E,6839.94528,-74,2007ApJ...671.1708B
Ton S 157,14.57,67.3840431,-82.96560726,B,E,2888.503755,112,2001MNRAS.320..451B
KUV 00296-2026,13.399,89.45512636,-81.74177701,B,E,507.2022723,22.65,1990AJ.....99..330W
EM* GGA 329,12.5,168.4503417,1.28987982,B_,E,3061.849357,9.638327843,1956BOTT....2n..19G
EM* GGA 339,12.571,173.6161717,-0.052214168,B_,E,2744.990393,-9.665309151,1956BOTT....2n..19G
EM* GGA 237,12.1,140.4600425,1.18618193,B_,E,1314.924392,-37.31,1956BOTT....2n..19G
HD 34525,10.23,212.1005407,-25.611189,B,E,308.0999476,15.15,1993yCat.3135....0C
V* GQ Ori,8.88,199.7662265,-4.41790282,B,E,2662.406816,50.8684,1993yCat.3135....0C
HD 247331,9.02,182.9869449,-1.618123982,B,E,1217.137293,-17.1,1993yCat.3135....0C
HE 1424-0242,15.6,344.1695193,52.11770946,B,E,8944.543828,35,2007ApJ...660..311B
HD 195229,7.66,80.26332059,1.913669377,B,E,1473.405039,-11,2020ApJS..251...29C
CD-53 1053,10.48,261.4710675,-38.82228928,B,E,801.6032064,-2.99,2013MNRAS.431..240O
HD 229159,8.62,77.36131399,1.162055073,B,E,1710.571331,-22,2020ApJS..251...29C
TYC 2697-1046-1,11.03,76.07522902,-2.204275073,B,E,3337.783712,97.78,2020ApJS..251...29C
HD 17218,9.29,143.4102772,-12.94285547,B,E,2294.630564,-58,1993yCat.3135....0C
HD 223036,8.5,113.4918116,-6.930985134,B,E,1609.010459,-20,1993yCat.3135....0C
[V92] 3.0-280,15.9,59.10168054,43.49800398,B,E,8291.873964,-238.3,2007ApJ...660..311B
HD 191611,8.57,73.6210028,1.852106173,B,E,3178.639542,4,2020ApJS..251...29C
HD 227769,10.59,71.79393309,1.16970142,B,E,422.7257355,5.52,1993yCat.3135....0C
Ton 232,16.52,52.41755469,56.6317341,B,E,15432.09877,-141,2007ApJ...660..311B
KUV 16104+3830,16.3,61.19357682,46.8689674,B,E,8771.929825,-25.7,1990AJ....100.1274W
Cl Trumpler 16 52,12.621,287.5880629,-0.59123611,B,E,2620.545073,-20.51786,2017A&A...603A..81D
Cl* Trumpler 14 MJ 502,12.392,287.6175919,-0.640480095,B,E,2546.473135,70,2017A&A...603A..81D
Cl Trumpler 16 54,12.828,287.5986155,-0.591636467,B,E,2554.931017,-9.92872,2017A&A...603A..81D
Cl* Trumpler 14 Y 206,14.167,287.634534,-0.656043962,B,E,2358.490566,265,2017A&A...603A..81D
2MASS J10452216-5942436,17.127,287.6443239,-0.635775235,B,E,13755.15818,139.99925,2017A&A...603A..81D
Cl* Trumpler 14 Y 256,13.599,287.6618731,-0.664895102,B,E,2557.544757,2.35,2017A&A...603A..81D
Cl Trumpler 16 51,12.795,287.5890102,-0.594997857,B,E,2387.204583,-15,2017A&A...603A..81D
Cl* Trumpler 14 Y 193,13.382,287.6464426,-0.630822739,B,E,2439.619419,-5.91,2017A&A...603A..81D
2MASS J10453607-5945295,16.789,287.6915976,-0.662982541,B,E,2384.358608,104.43183,2017A&A...603A..81D
Cl* Trumpler 16 MJ 599,13.048,287.6849793,-0.641336518,B,E,2260.39783,4.7363,2017A&A...603A..81D
Cl* Trumpler 14 Y 150,13.798,287.6705408,-0.613250415,B,E,2541.942044,45,2017A&A...603A..81D
Cl* Trumpler 16 MJ 602,13.243,287.6348638,-0.534266678,B,E,2307.337333,-2.03744,2017A&A...603A..81D
Cl Trumpler 16 40,13.187,287.5761381,-0.621060355,B,E,2520.16129,-27.64281,2017A&A...603A..81D
Cl Trumpler 16 236,14.776,287.5633959,-0.618256053,B,E,6877.579092,392.07043,2017A&A...603A..81D
Cl* Trumpler 14 Y 151,13.068,287.6626349,-0.623725622,B,E,2549.06959,-18.03,2017A&A...603A..81D
Cl Trumpler 16 38,13.283,287.5829326,-0.618321823,B,E,2704.164413,-16.19441,2017A&A...603A..81D
Cl* Trumpler 14 Y 461,12.667,287.4577215,-0.638353563,B,E,2651.113468,0.014,2017A&A...603A..81D
EC 02518-6611,16.16,285.4647086,-46.81185123,B,E,10277.49229,204,2001MNRAS.320..451B
Cl Trumpler 16 44,13.487,287.5527115,-0.620136342,B,E,2695.41779,277.40793,2017A&A...603A..81D
HD 305767,9.94,289.2312198,-0.398421446,B,E,2406.159769,1.11,1995A&AS..110..367N
Cl* Trumpler 14 VBF 65,12.852,287.4078358,-0.571545817,B,E,2553.626149,80,2017A&A...603A..81D
Cl* Trumpler 14 VBF 91,13.439,287.4169076,-0.579489303,B,E,2547.121752,22.25603,2017A&A...603A..81D
Cl Trumpler 14 45,13.197,287.4008298,-0.599829304,B,E,2420.721375,20,2017A&A...603A..81D
Cl Trumpler 16 160,12.24,287.432191,-0.639605976,B,E,2646.903123,-12.76006,2017A&A...603A..81D
Cl Trumpler 16 247,13.54,287.5313955,-0.703013438,B,E,2574.665294,40,2017A&A...603A..81D
CD-30 12135,12.06,336.9437367,22.0445452,B,E,236.6023897,301.84,1972POAN....2...59S
HE 1438+0222,15.3,354.055343,53.7628944,B,E,10548.52321,-34.7,2007ApJ...660..311B
Gilmore F867 13-32,16.09,349.7388233,52.23138861,B,E,11750.88132,75,2007ApJ...671.1708B
Gilmore F867 9-17,16.42,351.6654565,51.79810013,B,E,8110.300081,118,2007ApJ...671.1708B
NGC 6231 24,11.718,343.4742602,1.24771311,B_,E,1717.62281,42.57,2009ApJ...700.1216M
BPS CS 22871-0086,15.59,336.7242166,36.53150446,B,E,6060.606061,-109,1997MNRAS.287..867K
EM* GGA 193,10.82,137.820219,-4.585521214,B_,E,1614.465612,66.328102,1956BOTT....2n..19G
PG 1530+212,10.96,32.5038629,52.83182723,B,E,1297.521733,-7,1986ApJS...61..305G
V* V2117 Cyg,8.98,80.34742335,3.738519685,B,E,1177.717583,0,1993yCat.3135....0C
Cl Trumpler 16 47,12.851,287.5913723,-0.673059105,B,E,2476.473502,78.17318,2017A&A...603A..81D
Cl Trumpler 16 215,13.332,287.5657914,-0.604707323,B,E,2787.844996,40,1993AJ....105..980M
Cl Trumpler 16 239,13.595,287.6244886,-0.620059537,B,E,2510.670349,-6.26861,2017A&A...603A..81D
Case A-F 392,15,182.4845827,44.08316862,B,E,17241.37931,158,2007ApJ...660..311B
[BGK2006] HV 9,18.76,244.6315128,44.38243396,B,E,6626.905235,626.8,2007ApJ...671.1708B
PG 1053+071,14.64,244.288082,55.9833028,B,E,8361.204013,195.363007,1986ApJS...61..305G
Cl* Trumpler 16 MJ 603,13.015,287.6327112,-0.527544698,B,E,2490.660025,275,2017A&A...603A..81D
Cl* Trumpler 14 MJ 251,14.402,287.5206012,-0.714928054,B,E,2664.535039,-44.84,2017A&A...603A..81D
EC 03495-7850,15.89,293.3732393,-34.93178366,B,E,11520.73733,432,2001MNRAS.320..451B
OM 34,13.92,295.9912101,-43.46079455,B,E,4593.477262,129.229004,1974A&AS...16..277C
Cl* Trumpler 16 MJ 585,12.671,287.6497289,-0.604590054,B,E,2489.419965,296.75336,2017A&A...603A..81D
OM 46,13.44,293.7226697,-43.32845477,B,E,4038.772213,178.980574,1974A&AS...16..277C
CPD-61 2034,10.6,290.4604212,-1.812717777,B,E,553.3728073,54,1967JO.....50..203M
OM 19,13.32,297.5000523,-42.3660227,B,E,3300.330033,43.962427,1974A&AS...16..277C
2MASS J10452263-5930223,14.015,287.5493744,-0.453041891,B,E,2695.41779,-4.87,2017A&A...603A..81D
Cl* Trumpler 14 MJ 328,12.66,287.5895928,-0.770595389,B,E,1722.059583,2.86741,2017A&A...603A..81D
Cl Trumpler 16 240,13.851,287.6243485,-0.61673035,B,E,2519.526329,25,2017A&A...603A..81D
Cl Trumpler 14 43,12.17,287.389384,-0.620196694,B,E,2551.671345,-11.64516,2017A&A...603A..81D
Cl Trumpler 14 38,13.23,287.4239584,-0.57227786,B,E,2457.002457,123.63,2017A&A...603A..81D
Cl Trumpler 16 130,12.921,287.4448535,-0.573878071,B,E,2664.535039,373.53253,2017A&A...603A..81D
Cl Trumpler 16 131,13.562,287.4436581,-0.568600717,B,E,2601.456816,300,2017A&A...603A..81D
Cl* Trumpler 14 Y 11,13.486,287.4364173,-0.520509764,B,E,2558.853634,-2.03844,2017A&A...603A..81D
Cl* Trumpler 14 MJ 525,12.057,287.5333996,-0.453297365,B,E,2621.919245,-16.86331,2017A&A...603A..81D
Cl* Trumpler 14 Y 50,13.253,287.4761657,-0.555013042,B,E,2482.00546,-6.54475,2017A&A...603A..81D
Cl* Trumpler 14 Y 467,13.224,287.4681293,-0.603355607,B,E,2392.344498,-2.09039,2017A&A...603A..81D
Cl* Trumpler 14 MJ 451,13.239,287.5174743,-0.502484473,B,E,2498.750625,-6.37627,2017A&A...603A..81D
Cl* Trumpler 14 Y 60,13.597,287.5233403,-0.549810576,B,E,2393.489708,170,2017A&A...603A..81D
Cl* Trumpler 14 Y 89,15.109,287.5397094,-0.528318477,B,E,3629.764065,-6.33449,2017A&A...603A..81D
Cl* Trumpler 14 Y 300,15.181,287.5606645,-0.736637123,B,E,2375.86125,-9.2613,2017A&A...603A..81D
Cl* Trumpler 14 Y 339,15.344,287.5162256,-0.736175388,B,E,2381.519409,-5.58562,2017A&A...603A..81D
Cl* Trumpler 14 Y 30,12.301,287.4554767,-0.507494207,B,E,2300.966406,-15.23,2017A&A...603A..81D
OM 5,11.86,300.5864446,-41.54005529,B,E,1721.763085,157.677994,1974A&AS...16..277C
2MASS J00500852-7234380,14.95,303.0680403,-44.55073577,B,E,32573.2899,128,2016ApJ...817..113L
EC 00269-5602,13.81,309.3805727,-61.0863378,B,E,2222.716159,157,2001MNRAS.320..451B
HD 103006,8.95,295.8937659,0.241646529,B,E,2502.502503,1.81673,1975MSS...C01....0H
HD 312008,11.47,302.8998195,0.841695795,B,E,200.8153102,-9.82,1995A&AS..110..367N
* chi Oph,4.43,357.932809,20.67660059,B2Vne,C,152.9005229,-19,1988MSS...C04....0H
* 93 Cet,5.607,173.0831265,-45.38791654,B8V,C,136.2694865,11.8,1999MSS...C05....0H
* lam Cet,4.7,168.2059161,-42.41402939,B6III,C,136.5989591,10.2,
HD 68518,6.6,273.4293408,-14.02403685,B5V,C,299.8410842,0,1975MSS...C01....0H
HD 131120,5.015,327.9275017,19.10572709,B7IIIp,C,143.5873873,6.1,1969ApJ...157..313H
* 48 Lib,4.87,356.386686,28.63165662,B5IIIp_sh,C,139.7819402,-25.01,1968ApJS...17..371L
* b Cen,4,325.9018204,20.09942711,B2.5V,C,99.66214533,2.6,1968ApJ...151.1043S
HD 88015,6.384,276.8950874,6.153115668,B3V,C,450.2881844,17,1978MSS...C02....0H
HD 77320,6.08,264.8165973,1.95935102,B2Vnn(e),C,415.7312713,19,1978MSS...C02....0H
HD 77475,5.541,263.9487322,2.957354332,B5III,C,151.4004542,22.8,1978MSS...C02....0H
HD 172910,4.87,359.8024688,-14.07898056,B2V,C,146.1112491,3.9,1982MSS...C03....0H
* mu.02 Sco,3.542,346.1965118,3.86197219,B2IV,C,176.5786128,1.3,1969ApJ...157..313H
HD 76004,6.35,264.5602004,0.15044065,B3V,C,443.7541602,22,1978MSS...C02....0H
* lam Lib,5.027,350.7242845,25.38010961,B3V,C,135.3473012,-2,1988MSS...C04....0H
HD 217811,6.42,103.1099763,-14.59000677,B2V,C,457.7287499,-11.3,
* d Lup,6.7,331.0167652,8.759642474,B3V,C,131.2335958,7.9,1978MSS...C02....0H
* psi02 Lup,4.721,338.4815585,16.08432807,B5V,C,129.0472442,3.9,
* c02 Sco,4.568,348.1165952,16.83539171,B2V,C,147.3882797,36.93,1991ApJ...369..515R
* 133 Tau,5.29,193.173937,-7.330296105,B2IV-V,C,289.0256944,26.2,
* 134 Tau,4.875,194.4882256,-7.573103541,B9V,C,86.2187888,19.71,2024A&A...690A.176N
* i Sco,4.79,353.0981892,15.79593851,B2.5V,C,125.9414121,0,2024A&A...690A.176N
HD 150742,5.628,343.0819422,3.178061591,B3V,C,173.8102687,11.8,1978MSS...C02....0H
HD 147889,7.9,352.857348,17.04357755,B2V,C,136.3568185,-3.3,2020A&A...641A..35S
HD 147196,7.04,352.7983078,18.24373619,B6.5V,C,138.0300353,-3,2020A&A...641A..35S
* kap Sco,2.386,351.043749,-4.719239303,B1.5III,C,148.1481481,-14,2009A&A...501..297Z
V* XY Pyx,5.73,254.6045674,2.030551315,B2V,C,435.1231398,24.7,1982MSS...C03....0H
* N Sco,4.23,345.9414915,9.21836263,B2III-IV,C,182.4118495,0.8,
HD 144844,5.88,350.7340701,20.36827615,B9V,C,154.4115376,-16,1988MSS...C04....0H
V* V913 Sco,5.43,348.1191798,21.19651031,B5V,C,142.7551749,-14.86197,1988MSS...C04....0H
HD 146001,6.05,350.3867676,18.11787984,B8V,C,147.446956,-8.4,1988MSS...C04....0H
HD 144661,6.33,349.9936427,19.9689641,B8IV/V,D,159.7903551,-9.6741,1988MSS...C04....0H
* nu.02 Sco,6.06,354.6136487,22.71076173,B8/9V,D,0,-14,1988MSS...C04....0H
HD 157243,5.108,344.8610687,-4.619159781,B5/6III,D,215.2806183,13,1978MSS...C02....0H
HD 76898,7.39,265.2990616,0.849001234,B3/5V,D,474.9465685,20,1978MSS...C02....0H
* e Lup,4.806,327.8284781,11.42939002,B3IV/V,D,138.1730756,13.5,1978MSS...C02....0H
* alf Tel,3.463,348.6652338,-15.18439884,B3IV,E,85.69274011,-0.2,1978MSS...C02....0H
HD 143699,4.89,339.1196414,10.4266623,B5/7III/IV,E,134.2714431,-1.9,1982MSS...C03....0H
